reward_Cash Back,reward_Points,mailer_type_Postcard,income_level_Low,income_level_Medium,credit_rating_Low,credit_rating_Medium,household_2,household_3,household_4,household_5,household_6,min_sqrt,q3_balance_sqrt,offer_accepted
0,1,1,0,0,1,0,1,0,0,0,0,0.6515288143423645,0.7586238884201002,No
1,0,1,0,1,1,0,0,0,1,0,0,0.5857662520231715,0.8104800416979597,No
0,1,0,0,1,0,1,0,0,0,0,1,0.5904363562107559,0.8070842020908137,No
0,1,1,0,1,1,0,0,0,1,0,0,0.6706330917264618,0.7417892263179663,No
1,0,1,0,1,0,0,0,1,0,0,0,0.2722663850586651,0.962221915966939,No
1,0,1,0,0,1,0,0,1,0,0,0,0.6429716663020484,0.7658899635931832,No
1,0,0,0,1,1,0,0,0,1,0,0,0.3841671266577872,0.9232635695160399,No
0,0,0,0,1,0,0,1,0,0,0,0,0.2823912473624525,0.9592993189891662,No
0,0,0,0,1,0,1,0,0,1,0,0,0.6031925882063601,0.7975955751713475,No
1,0,1,0,0,1,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,1,1,0,1,0,1,0,0,1,0,0,0.5764446211509988,0.81713621798699,Yes
0,0,1,0,0,0,0,1,0,0,0,0,0.5309854889238034,0.8473809123129631,No
0,1,1,1,0,0,1,0,1,0,0,0,0.5455154730777966,0.8381007508842286,Yes
1,0,0,0,1,0,1,0,0,0,1,0,0.46049183564619095,0.8876639393955359,No
0,1,1,0,0,0,0,0,1,0,0,0,0.4849759543217567,0.874527485977257,No
0,1,0,0,0,0,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,1,0,1,1,0,0,0,0,0,1,0.5572683607815075,0.8303324479218499,No
1,0,1,0,1,1,0,0,1,0,0,0,0.12365484170737448,0.9923252894703047,No
0,1,1,1,0,1,0,0,0,0,1,0,0.5188104327494609,0.8548893114727292,No
1,0,1,0,0,1,0,0,0,1,0,0,0.34534917843520574,0.93847426440693,No
0,0,1,0,0,0,0,0,1,0,0,0,0.6514494467194191,0.7586920444877242,No
0,0,0,0,1,0,0,1,0,0,0,0,0.658848500357679,0.7522756499956899,No
1,0,0,0,0,1,0,0,0,1,0,0,0.5849751811658421,0.811051192847893,No
0,1,1,1,0,0,0,0,0,1,0,0,0.6197592568135999,0.7847919874679241,No
1,0,0,0,1,1,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,1,0,0,0,1,1,0,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,1,0,1,1,0,0,0,1,0,0,0.5310086404488726,0.8473664046731142,Yes
1,0,0,0,0,0,1,0,0,0,1,0,0.4621447822942329,0.8868044881473119,No
0,0,1,0,1,1,0,0,0,1,0,0,0.566725789617087,0.823906474900452,Yes
1,0,0,1,0,1,0,0,1,0,0,0,0.6068942335259273,0.7947826050644146,No
1,0,0,1,0,0,1,1,0,0,0,0,0.4181538619447775,0.9083762148695154,No
0,1,1,0,1,1,0,0,0,1,0,0,0.2847473987257497,0.9586025865388216,No
0,0,0,0,1,0,0,1,0,0,0,0,0.5762474023388653,0.8172753093650327,No
0,0,1,0,1,1,0,0,1,0,0,0,0.48061202393935354,0.8769333397955161,No
0,1,1,0,1,0,0,0,0,0,1,0,0.4516223023309456,0.89220922212074,No
0,0,0,0,0,0,1,0,0,1,0,0,0.629581652365139,0.7769343234824816,No
0,1,0,0,1,0,1,0,1,0,0,0,0.6622844476923585,0.7492525010601082,No
1,0,0,0,1,1,0,0,0,0,0,1,0.7071067811865476,0.7071067811865476,No
0,1,1,0,1,0,0,0,1,0,0,0,0.44607128559988557,0.8949974347244047,No
0,0,1,1,0,1,0,0,0,1,0,0,0.66193287897516,0.7495631152422431,No
1,0,0,0,1,1,0,0,1,0,0,0,0.5552993325254137,0.8316505584058906,No
1,0,1,1,0,0,1,0,0,1,0,0,0.5790045713458634,0.8153242952105579,No
0,0,0,0,1,0,1,1,0,0,0,0,0.611972758223197,0.7908788422967784,No
0,0,0,0,1,0,1,0,0,0,0,0,0.5547001962252291,0.8320502943378437,No
1,0,1,0,1,0,0,0,0,1,0,0,0.20969413727062988,0.9777670319633028,No
0,0,1,0,1,0,0,0,0,0,0,0,0.6710301229387411,0.741430087134868,No
1,0,1,0,0,0,0,1,0,0,0,0,0.5686303466155118,0.8225931733900561,No
1,0,0,1,0,0,1,0,0,1,0,0,0.6739779036547698,0.7387515044892442,No
0,0,0,0,0,0,1,0,0,1,0,0,0.46201415191109163,0.886872551967798,No
0,0,1,1,0,1,0,0,1,0,0,0,0.6627452029778081,0.7488449745640976,Yes
1,0,1,0,1,1,0,0,0,0,1,0,0.6753816335059705,0.7374684055082001,No
0,1,1,0,1,0,0,1,0,0,0,0,0.495803431090608,0.8684347745909192,No
1,0,1,1,0,0,0,0,1,0,0,0,0.5529253613977727,0.8332307871911254,No
0,0,1,0,1,1,0,0,0,1,0,0,0.43756474862768363,0.8991869053530485,No
0,0,0,0,1,0,1,0,0,1,0,0,0.5659699034308603,0.8244259023165532,No
0,0,0,0,1,0,1,0,1,0,0,0,0.6844625556807921,0.7290480161628031,No
1,0,0,1,0,1,0,1,0,0,0,0,0.665370909043927,0.7465129291566612,No
0,1,0,1,0,0,1,0,0,0,0,0,0.43098160098636334,0.9023607147982625,No
0,1,1,0,1,0,0,0,0,1,0,0,0.3097612370649465,0.9508143751605747,No
0,1,1,1,0,0,1,0,0,1,0,0,0.6115311488090824,0.7912203574455372,No
0,1,1,1,0,0,0,0,0,0,1,0,0.6634034720037775,0.7482618748361655,No
0,1,1,0,1,0,1,0,1,0,0,0,0.5370690560483455,0.8435382795317229,No
0,0,0,1,0,1,0,0,1,0,0,0,0.5144957554275265,0.8574929257125441,No
0,0,0,0,0,1,0,0,0,1,0,0,0.37742873287742273,0.926038633966501,Yes
1,0,1,1,0,0,0,0,0,0,0,0,0.6306389973138978,0.7760763203879639,No
0,0,0,0,1,0,1,0,0,0,0,1,0.530545448370215,0.8476564912826701,No
0,0,0,0,1,0,1,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
0,0,0,0,1,1,0,0,1,0,0,0,0.6441715471293644,0.7648810481826314,No
1,0,0,0,0,0,1,0,0,0,1,0,0.531716572140652,0.8469223617965196,No
0,1,1,0,0,0,0,0,1,0,0,0,0.6068243664377656,0.7948359505567197,No
1,0,1,0,1,1,0,1,0,0,0,0,0.2664350846284844,0.9638528651609707,No
0,1,1,0,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,No
1,0,1,0,1,1,0,1,0,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,1,0,1,1,0,0,1,0,0,0,0.6554579138499426,0.755231701646244,No
0,0,0,1,0,0,1,0,1,0,0,0,0.600909814306645,0.7993168302181265,No
0,1,1,0,0,1,0,0,1,0,0,0,0.3514426052172741,0.9362094291546604,No
0,0,1,1,0,0,1,0,1,0,0,0,0.3972767423608848,0.9176988558231525,Yes
1,0,1,0,1,0,1,0,0,0,0,1,0.4664939231232073,0.8845244031054876,No
0,0,0,1,0,0,0,0,1,0,0,0,0.3595518968659795,0.9331250899317176,No
1,0,0,0,1,0,0,0,0,1,0,0,0.5909368402852788,0.8067178260046388,No
0,0,0,0,0,1,0,0,0,1,0,0,0.582664189367708,0.8127130135715016,No
0,1,1,0,0,0,1,0,0,0,1,0,0.5553209144073785,0.8316361476161033,No
0,0,0,1,0,0,1,0,0,1,0,0,0.28005601680560194,0.9599836599916586,No
0,0,1,1,0,0,0,0,1,0,0,0,0.642116370166515,0.7666071791759969,No
0,0,0,0,0,0,0,0,0,0,1,0,0.5197704207845812,0.854305981295589,No
1,0,1,0,1,1,0,0,0,0,1,0,0.5243135855407337,0.8515252574160204,No
0,0,0,0,1,1,0,0,1,0,0,0,0.45164156086711904,0.8921994734909411,No
1,0,0,0,0,0,0,0,1,0,0,0,0.44828220776542427,0.8938920864405037,No
1,0,0,0,1,0,1,0,1,0,0,0,0.3363499860730087,0.9417370582432693,No
0,1,0,1,0,0,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,1,1,0,1,0,1,0,0,1,0,0,0.29325756597230357,0.9560334722173696,No
0,1,0,0,1,0,0,0,1,0,0,0,0.6532164490605761,0.7571712294301016,No
1,0,0,0,0,1,0,0,0,1,0,0,0.3470670554156415,0.9378403163892647,No
0,1,0,0,1,0,1,0,0,1,0,0,0.1791612832955233,0.9838197164968291,No
0,0,1,0,0,0,1,0,0,0,1,0,0.30601775224072975,0.9520258060123851,Yes
0,1,0,0,1,0,1,0,1,0,0,0,0.6912621983613083,0.722604022350202,No
0,1,0,0,1,0,1,0,0,0,1,0,0.4188539082916955,0.9080536347093006,No
0,1,1,0,1,0,0,0,1,0,0,0,0.5259237061407777,0.8505317485662419,Yes
0,0,0,0,1,0,1,0,0,0,0,0,0.19465365287228245,0.9808720382514107,No
0,0,0,0,0,0,0,0,0,1,0,0,0.5106059381773482,0.8598148497775728,No
0,1,1,0,1,0,1,0,1,0,0,0,0.7071067811865475,0.7071067811865475,Yes
0,1,0,1,0,0,1,0,1,0,0,0,0.6369245035473179,0.7709261811490142,No
0,1,0,0,0,0,0,0,0,1,0,0,0.5241248588568298,0.8516414341307662,No
0,0,1,1,0,0,0,0,1,0,0,0,0.703700948868268,0.7104962875074713,No
0,0,1,0,0,1,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,0,0,1,0,0,0,0,1,0,0,0.49460204792100937,0.8691195626565678,No
1,0,1,0,1,0,1,1,0,0,0,0,0.6601168002286671,0.7511629717017911,No
1,0,0,0,1,1,0,0,0,1,0,0,0.5872711029444176,0.8093902962393651,No
0,0,1,0,1,1,0,0,0,1,0,0,0.4729960741488768,0.8810645344353331,No
1,0,1,0,1,1,0,0,0,0,0,1,0.6508676455187509,0.7591912196652946,No
0,1,1,0,0,0,0,0,1,0,0,0,0.5308181946779,0.8474857191710636,No
1,0,1,0,1,1,0,0,0,1,0,0,0.7071067811865475,0.7071067811865475,No
0,0,0,0,1,0,0,0,1,0,0,0,0.6530300807167292,0.7573319705909043,No
1,0,0,0,1,0,1,0,0,1,0,0,0.4991687442297913,0.8665047979001924,No
0,0,0,1,0,0,1,0,0,0,1,0,0.2729263679766094,0.9620349253863377,No
0,1,1,0,1,0,1,0,1,0,0,0,0.21976226824788314,0.9755534559697615,No
1,0,1,0,1,0,1,0,0,1,0,0,0.6602406542458495,0.7510541115532308,No
0,0,0,1,0,0,1,0,0,0,1,0,0.3717080772122698,0.9283496676011456,No
0,1,1,0,1,1,0,0,0,1,0,0,0.5564800017299839,0.8308610038235018,No
0,0,1,0,1,0,1,0,1,0,0,0,0.6029160632703059,0.7978046256137128,No
1,0,0,0,0,0,1,0,0,1,0,0,0.38538931446389396,0.9227540714063796,No
0,1,0,0,1,0,1,0,1,0,0,0,0.7071067811865476,0.7071067811865476,No
1,0,1,1,0,1,0,0,1,0,0,0,0.5058894845874085,0.8625983012873873,No
0,1,0,0,0,0,1,0,0,0,1,0,0.6144762981140548,0.788935281918642,No
0,1,0,0,0,0,0,0,1,0,0,0,0.42861269092444104,0.9034883292984528,No
0,1,0,0,1,1,0,1,0,0,0,0,0.4362556955538694,0.899822742598124,No
0,0,0,1,0,0,1,0,0,1,0,0,0.6208861070384414,0.783900785869391,No
1,0,0,0,1,1,0,0,0,1,0,0,0.6637573129478901,0.747948012570524,No
0,0,0,0,1,1,0,0,0,0,1,0,0.2367005802399063,0.9715826446134634,No
0,0,0,1,0,1,0,0,0,1,0,0,0.6622900866272764,0.7492475166159943,No
0,1,1,0,1,0,1,0,0,0,0,1,0.6550120120072992,0.755618464654054,No
0,1,0,0,0,0,0,0,0,0,1,0,0.6656109784878435,0.7462988847080342,No
0,0,1,0,1,0,1,1,0,0,0,0,0.49255825682211074,0.8702794744427583,No
0,0,0,0,1,1,0,0,1,0,0,0,0.6379859283881741,0.7700480213458635,No
0,0,0,0,1,0,1,1,0,0,0,0,0.4745789978762495,0.8802129144558007,No
1,0,1,0,1,0,0,0,0,1,0,0,0.24757511242739302,0.9688687030276929,No
0,0,1,0,1,0,1,0,0,0,0,1,0.6587581226451356,0.7523547938632787,No
1,0,0,0,1,0,1,0,0,1,0,0,0.3128716599882456,0.9497954118525734,No
0,1,0,0,0,1,0,1,0,0,0,0,0.6308120761625652,0.7759356446042894,Yes
1,0,1,0,1,0,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,1,0,1,0,0,0,0,1,0,0,0,0.5293732031380035,0.848389068646815,No
0,0,1,1,0,1,0,0,0,0,1,0,0.46479756046750886,0.8854169796109924,No
0,1,1,0,1,0,1,0,0,0,1,0,0.20583479505536617,0.9785867550424516,No
0,1,0,0,0,0,0,0,0,1,0,0,0.5356097721796147,0.8444656132405282,No
0,1,1,0,1,1,0,0,0,1,0,0,0.5889915668768125,0.808139179936227,No
1,0,1,0,1,1,0,0,0,1,0,0,0.6836602258050604,0.7298004491997617,Yes
0,1,1,0,1,0,0,0,1,0,0,0,0.4992254061963899,0.8664721540869328,No
0,0,0,0,1,0,1,0,0,0,0,0,0.5965227707794516,0.8025961524587604,No
0,1,0,0,1,0,1,0,0,1,0,0,0.3187276291558383,0.9478463474702523,No
0,0,1,0,1,0,0,1,0,0,0,0,0.7071067811865475,0.7071067811865475,No
0,1,0,0,1,0,1,1,0,0,0,0,0.5974983418632203,0.8018701462647817,No
1,0,1,0,1,0,0,0,0,1,0,0,0.29221395296494723,0.9563529712886345,No
0,1,0,0,1,1,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,No
0,0,1,1,0,0,1,0,0,0,1,0,0.36090455918474645,0.9326027552820461,Yes
0,0,0,0,1,0,1,0,1,0,0,0,0.4783218307572008,0.8781846196678007,No
0,1,0,0,1,1,0,1,0,0,0,0,0.63310409367943,0.774066668037287,No
0,1,0,0,1,1,0,0,0,1,0,0,0.7071067811865475,0.7071067811865475,No
0,1,0,0,1,1,0,0,1,0,0,0,0.5643198414993341,0.8255562467150052,No
1,0,0,0,1,0,1,0,0,1,0,0,0.5103387918346531,0.8599734400251827,No
1,0,0,0,0,0,0,0,1,0,0,0,0.6747133430117529,0.7380798769522882,No
0,1,1,1,0,1,0,0,0,0,1,0,0.15098982568749422,0.9885353167888642,No
1,0,1,0,1,1,0,0,0,1,0,0,0.6488856845230502,0.7608859102526822,No
1,0,1,0,1,1,0,1,0,0,0,0,0.4700672003070758,0.8826306289697109,No
0,1,0,0,1,1,0,0,0,0,1,0,0.4637066393494798,0.8859887993779669,No
0,1,0,1,0,0,1,0,0,0,1,0,0.4761932544231896,0.8793406532407401,No
1,0,0,0,1,1,0,0,0,1,0,0,0.3423998939342228,0.9395543159572165,No
0,0,1,0,1,0,0,0,0,0,1,0,0.3785866371719161,0.9255658583563138,No
1,0,0,0,0,0,0,0,1,0,0,0,0.4498677054212186,0.8930952063576691,No
1,0,1,0,0,0,1,1,0,0,0,0,0.5986332556282078,0.8010232364020239,No
0,1,0,1,0,0,0,0,1,0,0,0,0.4228704818788426,0.9061901321221478,No
0,1,1,0,1,1,0,0,1,0,0,0,0.5617667256463242,0.8272956823026502,No
0,1,1,0,1,0,0,0,0,1,0,0,0.3083297983880102,0.9512795253898871,No
0,1,1,0,1,1,0,1,0,0,0,0,0.40274096152172933,0.9153139996266597,No
1,0,0,0,1,0,1,0,0,0,0,1,0.6475613529331211,0.7620133162795949,No
0,0,0,0,0,0,1,0,0,1,0,0,0.5944314340545491,0.804146299007744,No
1,0,1,0,1,1,0,0,0,1,0,0,0.3352999187338979,0.9421114395319916,No
0,1,0,1,0,0,0,0,0,0,0,1,0.358765761029573,0.9334276237142713,No
0,1,1,0,1,0,0,1,0,0,0,0,0.2640018365409031,0.9645221771960614,No
0,1,1,1,0,0,1,1,0,0,0,0,0.43693144875265144,0.8994948077064753,No
0,1,0,0,1,0,0,0,1,0,0,0,0.6124397108880542,0.7905172993220051,No
1,0,0,0,1,1,0,0,0,0,1,0,0.6431313133247842,0.7657559100791441,No
0,1,1,0,0,0,1,1,0,0,0,0,0.617447621626395,0.7866119974599347,No
1,0,0,0,1,1,0,0,1,0,0,0,0.47057966535457246,0.8823575117574387,No
1,0,1,1,0,0,0,0,1,0,0,0,0.3703985987435961,0.9288729073714985,No
0,1,1,0,1,0,0,0,0,1,0,0,0.6192089220280753,0.7852262800497886,No
1,0,1,0,0,0,0,1,0,0,0,0,0.5226814290642626,0.8525280779606852,No
0,1,1,1,0,0,1,0,1,0,0,0,0.6061498805105722,0.795350439967829,Yes
0,0,1,1,0,0,0,0,0,1,0,0,0.3344280270299693,0.9424212936563149,No
0,0,1,0,0,1,0,1,0,0,0,0,0.5971255917834933,0.8021477592296902,No
1,0,1,0,0,0,1,0,1,0,0,0,0.552149358287844,0.8337452165633827,No
0,1,1,0,0,1,0,0,0,1,0,0,0.6623338519106972,0.7492088284404681,No
0,0,1,1,0,1,0,1,0,0,0,0,0.37373602391900046,0.9275351122330714,Yes
0,1,1,0,1,1,0,0,0,1,0,0,0.6400757530925302,0.7683118053909039,No
0,1,1,0,1,0,0,0,1,0,0,0,0.6437154914875214,0.7652648992466456,No
1,0,1,0,1,1,0,0,0,1,0,0,0.4603482701187488,0.8877384018947674,Yes
0,1,1,0,1,0,0,0,1,0,0,0,0.3931226965534483,0.919486022435657,No
1,0,0,1,0,0,1,0,1,0,0,0,0.4457192819255272,0.8951727887507487,No
1,0,1,1,0,0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476,No
1,0,1,0,0,1,0,0,0,1,0,0,0.36597356678278065,0.9306252459590216,No
1,0,1,0,0,0,0,0,0,0,0,1,0.6877891335399018,0.7259105370391252,No
1,0,1,0,1,0,1,0,1,0,0,0,0.609350487714285,0.7929009920049053,No
0,0,0,0,1,0,0,0,0,1,0,0,0.6816730733745416,0.731656901174387,No
1,0,0,1,0,0,1,0,0,0,1,0,0.29217435489538873,0.9563650695950074,No
0,0,0,1,0,0,0,0,0,0,0,1,0.38704378425829666,0.9220613369331874,No
0,0,0,0,0,1,0,0,1,0,0,0,0.505071889816552,0.8630772770251437,No
0,1,1,0,1,0,1,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
1,0,0,0,1,1,0,0,1,0,0,0,0.3876326448552972,0.9218139360209776,No
1,0,0,1,0,1,0,1,0,0,0,0,0.5763688809751285,0.8171896432551494,No
0,0,1,1,0,0,1,0,0,0,0,0,0.4610584022652675,0.8873697930967668,No
1,0,1,1,0,1,0,0,0,0,1,0,0.2829420077953801,0.9591370184831358,No
0,1,0,1,0,0,0,1,0,0,0,0,0.6306270935963892,0.7760859931877208,No
0,0,0,0,0,0,1,0,0,1,0,0,0.4842903595420536,0.8749073366103569,No
1,0,1,0,0,0,0,0,0,1,0,0,0.5586080073715031,0.8294317899022431,No
1,0,1,0,1,0,0,0,1,0,0,0,0.6657524402268247,0.7461726933706622,No
0,0,1,0,1,1,0,0,0,0,1,0,0.4555459624382651,0.8902122646347862,No
1,0,1,0,1,1,0,0,0,0,1,0,0.6840566436242402,0.7294288918829164,No
0,0,1,0,1,0,0,0,0,1,0,0,0.5620243493787487,0.8271206869045133,No
0,0,1,1,0,1,0,1,0,0,0,0,0.69182798020785,0.7220623558956156,No
1,0,1,0,1,0,0,1,0,0,0,0,0.20063458647036805,0.9796661485995443,No
0,0,1,1,0,1,0,0,0,1,0,0,0.24555319586182553,0.9693831172462434,Yes
0,1,1,0,1,1,0,0,0,1,0,0,0.6465359887686533,0.7628834873209277,No
0,0,0,0,1,1,0,0,0,1,0,0,0.4509515651915192,0.8925484221325579,No
0,0,0,0,1,0,0,0,1,0,0,0,0.6930971139861047,0.7208442207468494,No
0,1,1,0,0,1,0,0,1,0,0,0,0.17402695618588634,0.9847408890264869,No
0,0,0,0,0,0,0,0,1,0,0,0,0.45853518799304016,0.8886762522832414,No
0,0,0,0,1,0,0,0,0,1,0,0,0.5469689105832196,0.8371529196361953,No
0,1,1,0,0,0,1,0,0,0,0,0,0.44255636658792497,0.8967406884894285,No
1,0,0,0,1,1,0,0,0,0,1,0,0.14589873701401937,0.9892995292315236,No
0,0,0,1,0,0,1,0,0,0,1,0,0.49497474683058323,0.8689073598491384,No
0,1,1,0,1,0,0,0,0,0,0,1,0.6301360885513111,0.776484713246342,No
1,0,0,0,0,0,0,0,1,0,0,0,0.6354760319902258,0.7721205947039346,No
0,1,1,0,1,0,1,0,0,0,0,1,0.48449389864798226,0.8747946400000852,No
1,0,0,0,1,1,0,1,0,0,0,0,0.5680732430033829,0.822978001275623,No
1,0,0,0,0,0,0,1,0,0,0,0,0.5093190950612979,0.8605777474498981,No
0,1,0,0,0,1,0,0,0,0,0,0,0.6276459144608477,0.778498944161523,Yes
0,0,1,0,0,1,0,0,0,0,1,0,0.6409065102303478,0.7676189452745137,No
0,1,1,1,0,0,1,0,0,0,1,0,0.5460024437639792,0.8377835826773897,No
0,1,1,0,0,1,0,0,1,0,0,0,0.5237712126356704,0.8518589770696552,No
0,0,1,0,0,0,1,0,0,0,1,0,0.5765365263339202,0.8170713761984425,No
0,1,1,0,0,0,1,0,0,0,1,0,0.5777678824588338,0.8162011234977781,No
0,1,1,1,0,0,0,0,0,1,0,0,0.4765431565938692,0.8791510791118617,No
1,0,0,0,0,0,1,0,1,0,0,0,0.5625686771261945,0.8267505570100836,No
0,0,1,0,1,0,0,0,0,1,0,0,0.6527262522527485,0.7575938487211215,No
0,0,1,0,1,1,0,0,1,0,0,0,0.47170816302592444,0.8817547328677675,No
0,0,0,0,1,0,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
1,0,1,0,1,0,1,0,1,0,0,0,0.43830329341157975,0.8988271374321998,No
0,0,0,0,1,0,1,0,0,0,0,0,0.43301270189221935,0.9013878188659974,No
1,0,0,0,1,0,1,0,0,1,0,0,0.28720923760383876,0.9578678686724083,No
0,0,1,1,0,0,0,0,0,1,0,0,0.7016598753843424,0.7125120485126054,No
1,0,1,0,1,1,0,0,0,1,0,0,0.5985150049592638,0.8011115957459437,No
0,0,1,0,0,0,0,0,0,1,0,0,0.5936499869163323,0.804723364290014,No
1,0,1,0,0,0,0,0,0,1,0,0,0.5479285844289488,0.8365251140077556,No
0,1,1,0,0,1,0,1,0,0,0,0,0.6371019356464822,0.7707795557716263,No
0,0,0,0,1,0,0,1,0,0,0,0,0.5650648154097324,0.825046516498291,No
1,0,1,1,0,0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476,No
0,0,0,0,1,0,0,0,1,0,0,0,0.5414233954487866,0.8407500858523339,No
0,0,0,0,1,1,0,0,1,0,0,0,0.6568394987287998,0.7540304190877839,No
1,0,0,1,0,0,0,0,0,1,0,0,0.5509228883932239,0.8345561521218734,No
0,0,1,0,0,0,0,1,0,0,0,0,0.6179854993024241,0.7861894953838634,No
0,1,0,0,1,1,0,0,0,0,1,0,0.526803342237622,0.8499871990843573,No
0,1,1,1,0,0,1,0,0,1,0,0,0.442469887570668,0.8967833621300078,No
1,0,1,0,1,1,0,0,1,0,0,0,0.355292473347462,0.9347551863363172,No
0,0,1,0,0,1,0,0,0,1,0,0,0.4255731999460137,0.904924003155906,No
0,1,1,0,0,0,0,1,0,0,0,0,0.6822300110801585,0.7311376149409677,No
0,0,0,0,1,0,1,1,0,0,0,0,0.6502826413273042,0.7596923629920106,No
0,1,1,0,1,0,0,0,0,1,0,0,0.6282670387241358,0.7779977686682689,No
0,0,0,1,0,0,0,0,0,1,0,0,0.604307631352261,0.7967510820133348,No
0,1,1,0,0,1,0,0,0,0,0,1,0.5447412816488656,0.8386041593431023,No
0,1,1,0,1,1,0,1,0,0,0,0,0.6132644571966007,0.7898776522597398,No
1,0,0,0,1,0,0,1,0,0,0,0,0.704329082426163,0.7098736110384153,No
0,1,0,0,1,0,1,0,0,1,0,0,0.4579472019899527,0.8889793924437019,No
1,0,0,0,1,1,0,0,0,1,0,0,0.37742720980514727,0.9260392547288162,No
0,0,0,0,0,0,1,0,0,1,0,0,0.6297235299224024,0.7768193328323316,No
1,0,0,0,0,0,0,0,0,1,0,0,0.6287677132370127,0.777593185920953,No
0,1,0,1,0,1,0,0,0,1,0,0,0.6990047173923141,0.7151170568957862,No
0,1,1,0,1,0,1,0,0,0,1,0,0.6073600825606156,0.794426667548341,No
0,1,0,0,1,0,1,0,0,1,0,0,0.6823193208436618,0.7310542691233285,Yes
0,0,0,0,0,0,1,0,1,0,0,0,0.4274145047799492,0.9040557732262489,No
0,1,0,0,1,0,1,0,0,1,0,0,0.44302286844212974,0.8965103111717719,No
0,0,1,0,1,1,0,0,0,1,0,0,0.32023955035366225,0.9473365982528513,No
1,0,0,1,0,0,1,0,0,1,0,0,0.7008169619586396,0.7133411426737299,No
0,0,1,0,0,1,0,1,0,0,0,0,0.5955030012110859,0.8033530827404531,No
1,0,1,0,1,0,1,0,0,1,0,0,0.6837723925797139,0.7296953577663857,No
1,0,1,1,0,0,0,0,0,0,1,0,0.5022093742537661,0.8647460577601037,No
0,0,0,0,0,0,1,0,1,0,0,0,0.5923628086601364,0.805671336784594,No
0,0,0,0,0,0,1,0,0,1,0,0,0.5205604800878151,0.8538247985217714,No
0,0,1,0,1,0,1,0,1,0,0,0,0.4472135954999579,0.8944271909999159,No
0,1,0,0,1,0,1,0,0,0,0,0,0.667013077013071,0.7450460087092308,No
1,0,0,0,0,0,0,0,0,1,0,0,0.37725601039384005,0.9261090122775628,No
0,1,0,0,1,0,0,0,0,1,0,0,0.6267963541672914,0.7791831173752365,No
1,0,0,0,1,0,1,0,1,0,0,0,0.5550674952650109,0.8318053111757745,No
1,0,0,0,1,0,1,0,1,0,0,0,0.43650746245989885,0.8997006364434894,No
0,0,1,0,0,1,0,0,1,0,0,0,0.6205390900491108,0.7841755146145674,No
0,1,1,0,1,1,0,0,0,0,1,0,0.6754652876381432,0.7373917854139146,No
1,0,1,0,0,0,1,0,0,0,1,0,0.5179697702828122,0.8553989227683015,No
0,1,0,1,0,0,0,0,1,0,0,0,0.15713484026367724,0.9875771574795098,No
1,0,0,0,1,0,1,1,0,0,0,0,0.5341521876364326,0.8453883370636321,No
0,0,0,1,0,0,0,0,0,1,0,0,0.6589713014833499,0.752168082160723,No
1,0,1,0,1,0,0,0,0,1,0,0,0.3305328554076538,0.94379448583686,No
1,0,1,0,1,0,0,0,0,0,0,0,0.6476074937761006,0.7619741032377922,No
0,0,1,0,0,1,0,0,0,0,1,0,0.5004535148324637,0.8657634084967054,No
1,0,1,0,1,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,No
0,1,1,0,1,0,0,0,0,0,0,1,0.5425881800642073,0.8399988493174328,No
0,0,1,0,0,1,0,0,0,1,0,0,0.4720054190856907,0.8815956467416008,No
0,0,1,1,0,1,0,1,0,0,0,0,0.6186126124205762,0.7856961472186241,No
0,0,0,0,1,0,1,0,0,1,0,0,0.22651235525351582,0.9740082920168108,No
0,1,0,1,0,1,0,0,1,0,0,0,0.7071067811865475,0.7071067811865475,No
0,0,0,0,1,0,1,1,0,0,0,0,0.4864540185338345,0.8737061793602492,No
0,1,1,0,1,1,0,1,0,0,0,0,0.46499055497527714,0.8853156407653622,No
1,0,0,0,1,0,1,0,0,0,1,0,0.45741044878564036,0.8892556895188914,No
1,0,0,0,1,0,1,0,0,1,0,0,0.6773592257897012,0.7356524174075529,No
0,0,0,0,1,1,0,0,1,0,0,0,0.5943487848153408,0.8042073874247411,No
1,0,0,0,1,0,0,1,0,0,0,0,0.693888666488711,0.7200822998230956,No
0,1,1,0,0,0,0,0,0,1,0,0,0.5638868827699097,0.8258520348343487,No
1,0,1,1,0,1,0,0,0,1,0,0,0.3378746691236238,0.941191111286439,No
0,1,1,0,1,0,1,0,1,0,0,0,0.6851187890446742,0.7284313590846836,No
